module_name,variable_name,likely_role,variable_style,occurrence_count,source_areas,source_files,first_seen_file,first_seen_line,extraction_types,notes
p-and-l,excluded_asset_finance_interest_total,output_contract_field,snake_case,2,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,266,object_key | snake_case_reference,downstream_contract_candidate
p-and-l,format_number,output_contract_field,snake_case,28,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,171,snake_case_reference,downstream_contract_candidate
p-and-l,general_overheads_benchmark_total,output_contract_field,snake_case,2,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,273,object_key | snake_case_reference,downstream_contract_candidate
p-and-l,good,output_contract_field,plain,4,components | lib,components\p-and-l\ProfitAndLossStatusStrip.jsx | lib\selectors\profitAndLossSelectors.js,components\p-and-l\ProfitAndLossStatusStrip.jsx,5,quoted_object_key,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
p-and-l,gross_profit,output_contract_field,snake_case,4,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,15,object_key | snake_case_reference,downstream_contract_candidate
p-and-l,hired_equipment_cost,output_contract_field,snake_case,1,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,244,object_key,downstream_contract_candidate
p-and-l,label,output_contract_field,plain,5,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,170,object_key,downstream_contract_candidate
p-and-l,labour_benchmark_total,output_contract_field,snake_case,2,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,253,object_key | snake_case_reference,downstream_contract_candidate
p-and-l,materials_cost,output_contract_field,snake_case,1,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,242,object_key,downstream_contract_candidate
p-and-l,model_total_costs,output_contract_field,snake_case,1,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,150,snake_case_reference,downstream_contract_candidate
p-and-l,net_profit,output_contract_field,snake_case,3,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,191,object_key | snake_case_reference,downstream_contract_candidate
p-and-l,output_contract,output_contract_field,snake_case,57,hooks | lib,hooks\useProfitAndLoss.js | lib\selectors\profitAndLossSelectors.js,hooks\useProfitAndLoss.js,55,output_contract_reference,appears_in_multiple_files | downstream_contract_candidate
p-and-l,pnl_interest_marked_asset_finance_total,output_contract_field,snake_case,4,lib,lib\reconciliation\reconciliationRules.js | lib\selectors\profitAndLossSelectors.js,lib\reconciliation\reconciliationRules.js,220,object_key | snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
p-and-l,pnl_interest_total,output_contract_field,snake_case,1,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,262,object_key,downstream_contract_candidate
p-and-l,pnl_output,output_contract_field,snake_case,1,components,components\model-readiness\ModelReadinessAuditPanel.jsx,components\model-readiness\ModelReadinessAuditPanel.jsx,52,declaration,downstream_contract_candidate
p-and-l,pnl_output_contract,output_contract_field,snake_case,39,hooks | lib,hooks\useAssets.js | hooks\useGeneralOverheads.js | hooks\useRevenueCogs.js | lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,hooks\useAssets.js,202,declaration | snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
p-and-l,pnl_ready,output_contract_field,snake_case,14,app | components | lib,app\dev\model-readiness\page.jsx | app\model-readiness\page.jsx | components\p-and-l\ProfitAndLossMainCard.jsx | components\p-and-l\ProfitAndLossProgressPanel.jsx | lib\calculations\profitAndLossCalculations.js | lib\reconciliation\reconciliationRules.js | lib\selectors\profitAndLossSelectors.js,app\dev\model-readiness\page.jsx,65,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
p-and-l,pnl_status,output_contract_field,snake_case,3,lib,lib\reconciliation\moduleReconciliation.js | lib\reconciliation\reconciliationRules.js,lib\reconciliation\moduleReconciliation.js,9,declaration | snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
p-and-l,pnl_sync_signature,output_contract_field,snake_case,2,hooks,hooks\useGeneralOverheads.js,hooks\useGeneralOverheads.js,408,declaration | snake_case_reference,downstream_contract_candidate
p-and-l,profit_and_loss,output_contract_field,snake_case,2,components | hooks,components\model-readiness\ModelReadinessAuditPanel.jsx | hooks\useRevenueCogs.js,components\model-readiness\ModelReadinessAuditPanel.jsx,54,snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
p-and-l,profit_and_loss_ready,output_contract_field,snake_case,3,lib,lib\reconciliation\reconciliationRules.js,lib\reconciliation\reconciliationRules.js,285,declaration | snake_case_reference,multiple_roles_detected | downstream_contract_candidate
p-and-l,profit_and_loss_state,output_contract_field,snake_case,6,hooks,hooks\useGeneralOverheads.js | hooks\useProfitAndLoss.js,hooks\useGeneralOverheads.js,402,destructured_name | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate | consumed_from_upstream
p-and-l,reconciliation,output_contract_field,plain,2,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,165,declaration,downstream_contract_candidate
p-and-l,state,output_contract_field,plain,4,hooks | lib,hooks\useProfitAndLoss.js | lib\storage\profitAndLossProfileStorage.js,hooks\useProfitAndLoss.js,81,object_key,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
p-and-l,subcontract_cost,output_contract_field,snake_case,1,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,243,object_key,downstream_contract_candidate
p-and-l,summary,output_contract_field,plain,1,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,230,object_key,downstream_contract_candidate
p-and-l,tone,output_contract_field,plain,8,components | lib,components\p-and-l\ProfitAndLossProgressPanel.jsx | lib\selectors\profitAndLossSelectors.js,components\p-and-l\ProfitAndLossProgressPanel.jsx,66,object_key,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
p-and-l,total_assigned_business_costs,output_contract_field,snake_case,2,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,278,object_key | snake_case_reference,downstream_contract_candidate
p-and-l,total_business_costs,output_contract_field,snake_case,2,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,149,object_key | snake_case_reference,downstream_contract_candidate
p-and-l,total_cogs,output_contract_field,snake_case,1,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,251,object_key,downstream_contract_candidate
p-and-l,total_cost_of_sales,output_contract_field,snake_case,4,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,11,object_key | snake_case_reference,downstream_contract_candidate
p-and-l,total_direct_costs,output_contract_field,snake_case,1,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,250,object_key,downstream_contract_candidate
p-and-l,total_model_costs,output_contract_field,snake_case,2,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,150,declaration | snake_case_reference,downstream_contract_candidate
p-and-l,total_operating_expenses,output_contract_field,snake_case,4,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,186,object_key | snake_case_reference,downstream_contract_candidate
p-and-l,total_other_income,output_contract_field,snake_case,1,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,233,object_key,downstream_contract_candidate
p-and-l,total_pnl_costs,output_contract_field,snake_case,2,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,149,declaration | snake_case_reference,downstream_contract_candidate
p-and-l,total_revenue,output_contract_field,snake_case,1,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,241,object_key,downstream_contract_candidate
p-and-l,total_trading_income,output_contract_field,snake_case,4,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,7,object_key | snake_case_reference,downstream_contract_candidate
p-and-l,unassigned_balance,output_contract_field,snake_case,1,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,281,object_key,downstream_contract_candidate
p-and-l,unassigned_details,output_contract_field,snake_case,5,components | lib,components\p-and-l\ProfitAndLossMainCard.jsx | lib\selectors\profitAndLossSelectors.js,components\p-and-l\ProfitAndLossMainCard.jsx,162,declaration | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
p-and-l,unreviewed_interest_count,output_contract_field,snake_case,2,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,25,object_key | snake_case_reference,downstream_contract_candidate
p-and-l,unreviewed_interest_total,output_contract_field,snake_case,2,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,270,object_key | snake_case_reference,downstream_contract_candidate
p-and-l,value,output_contract_field,plain,5,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,171,object_key,downstream_contract_candidate
p-and-l,variance,output_contract_field,plain,1,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,151,declaration,downstream_contract_candidate
p-and-l,warn,output_contract_field,plain,3,components | lib,components\p-and-l\ProfitAndLossStatusStrip.jsx | lib\selectors\profitAndLossSelectors.js,components\p-and-l\ProfitAndLossStatusStrip.jsx,9,quoted_object_key,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
p-and-l,warnings,output_contract_field,plain,3,lib,lib\selectors\profitAndLossSelectors.js,lib\selectors\profitAndLossSelectors.js,5,declaration,downstream_contract_candidate
quote-engine-legacy,blocked,output_contract_field,plain,2,components | lib,components\quote-engine\QuoteEngineStatusStrip.jsx | lib\calculations\quoteEngineCalculations.js,components\quote-engine\QuoteEngineStatusStrip.jsx,27,status_value,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate | legacy_module_review_required
quote-engine-legacy,output_contract,output_contract_field,snake_case,9,hooks,hooks\useQuoteEngine.js,hooks\useQuoteEngine.js,108,output_contract_reference,downstream_contract_candidate | legacy_module_review_required
quote-engine-legacy,quote_state,output_contract_field,snake_case,3,hooks | lib,hooks\useQuoteEngine.js | lib\calculations\quoteEngineCalculations.js,hooks\useQuoteEngine.js,360,snake_case_reference,appears_in_multiple_files | downstream_contract_candidate | legacy_module_review_required
rate-builder,group_rows,output_contract_field,snake_case,1,components,components\rate-builder\RateBuilderLineCalculator.jsx,components\rate-builder\RateBuilderLineCalculator.jsx,107,declaration,downstream_contract_candidate
rate-builder,operational_group_cost_rows,output_contract_field,snake_case,2,components,components\rate-builder\RateBuilderLineCalculator.jsx,components\rate-builder\RateBuilderLineCalculator.jsx,108,snake_case_reference,downstream_contract_candidate
rate-builder,output_contract,output_contract_field,snake_case,2,components,components\rate-builder\RateBuilderLineCalculator.jsx,components\rate-builder\RateBuilderLineCalculator.jsx,108,output_contract_reference,downstream_contract_candidate
recovery-outcome-legacy,card,output_contract_field,plain,1,hooks,hooks\useRecoveryOutcome.js,hooks\useRecoveryOutcome.js,20,object_key,downstream_contract_candidate | legacy_module_review_required
recovery-outcome-legacy,output_contract,output_contract_field,snake_case,3,app | hooks,app\recovery-outcome\page.jsx | hooks\useRecoveryOutcome.js,app\recovery-outcome\page.jsx,15,output_contract_reference,appears_in_multiple_files | downstream_contract_candidate | legacy_module_review_required
recovery-summary,output_contract,output_contract_field,snake_case,7,hooks,hooks\useRecoverySummary.js,hooks\useRecoverySummary.js,27,output_contract_reference,downstream_contract_candidate
recovery-summary,recovery_summary,output_contract_field,snake_case,18,app | lib,app\recovery-outcome\page.jsx | lib\calculations\recoveryOutcomeCalculations.js | lib\recovery\recoveryRiskWarningSystem.js,app\recovery-outcome\page.jsx,15,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
recovery-summary,recovery_summary_contract,output_contract_field,snake_case,1,app,app\recovery-outcome\page.jsx,app\recovery-outcome\page.jsx,14,declaration,downstream_contract_candidate
revenue-cogs,business_setup,output_contract_field,snake_case,1,hooks,hooks\useRevenueCogs.js,hooks\useRevenueCogs.js,72,snake_case_reference,downstream_contract_candidate
revenue-cogs,business_type,output_contract_field,snake_case,2,hooks,hooks\useRevenueCogs.js,hooks\useRevenueCogs.js,231,declaration | snake_case_reference,downstream_contract_candidate
revenue-cogs,calculations,output_contract_field,plain,1,hooks,hooks\useRevenueCogs.js,hooks\useRevenueCogs.js,253,declaration,downstream_contract_candidate
revenue-cogs,commercial_driver_mode,output_contract_field,snake_case,10,hooks | lib,hooks\useRevenueCogs.js | lib\calculations\revenueCogsCalculations.js | lib\storage\revenueCogsStorage.js,hooks\useRevenueCogs.js,129,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
revenue-cogs,cost_of_sales_lines,output_contract_field,snake_case,1,hooks,hooks\useRevenueCogs.js,hooks\useRevenueCogs.js,257,object_key,downstream_contract_candidate
revenue-cogs,direct_cost_categories,output_contract_field,snake_case,1,hooks,hooks\useRevenueCogs.js,hooks\useRevenueCogs.js,258,object_key,downstream_contract_candidate
revenue-cogs,direct_cost_category_totals,output_contract_field,snake_case,7,components | hooks,components\business-summary\BusinessSummaryHierarchyBuilder.js | hooks\useBusinessSummary.js | hooks\useRevenueCogs.js,components\business-summary\BusinessSummaryHierarchyBuilder.js,315,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
revenue-cogs,gross_margin_percent,output_contract_field,snake_case,8,hooks,hooks\useBusinessModelling.js | hooks\useBusinessSummary.js | hooks\useRevenueReality.js,hooks\useBusinessModelling.js,105,object_key | snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
revenue-cogs,labour_based,output_contract_field,snake_case,1,hooks,hooks\useRevenueCogs.js,hooks\useRevenueCogs.js,232,snake_case_reference,downstream_contract_candidate
revenue-cogs,output_contract,output_contract_field,snake_case,4,hooks,hooks\useRevenueCogs.js,hooks\useRevenueCogs.js,71,output_contract_reference,downstream_contract_candidate
revenue-cogs,resolved_commercial_driver_mode,output_contract_field,snake_case,4,hooks | lib,hooks\useRevenueCogs.js | lib\calculations\revenueCogsCalculations.js,hooks\useRevenueCogs.js,261,snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
revenue-cogs,revenue_cogs,output_contract_field,snake_case,4,hooks,hooks\useBusinessSummary.js | hooks\useRecoverySummary.js | hooks\useRevenueReality.js,hooks\useBusinessSummary.js,26,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
revenue-cogs,revenue_cogs_output_contract,output_contract_field,snake_case,19,hooks,hooks\useBusinessSummary.js | hooks\useRevenueReality.js,hooks\useBusinessSummary.js,26,declaration | snake_case_reference,appears_in_multiple_files | downstream_contract_candidate
revenue-cogs,revenue_cogs_outputs,output_contract_field,snake_case,1,hooks,hooks\useRecoverySummary.js,hooks\useRecoverySummary.js,28,declaration,downstream_contract_candidate
revenue-cogs,revenue_cogs_ready,output_contract_field,snake_case,12,app | components | hooks | lib,app\revenue-cogs\page.jsx | components\revenue-cogs\RevenueCogsStatusStrip.jsx | hooks\useBusinessSummary.js | hooks\useRevenueCogs.js | lib\selectors\businessSummarySelectors.js | lib\selectors\revenueCogsSelectors.js,app\revenue-cogs\page.jsx,97,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
revenue-cogs,revenue_cogs_state,output_contract_field,snake_case,1,hooks,hooks\useRevenueCogs.js,hooks\useRevenueCogs.js,326,snake_case_reference,downstream_contract_candidate
revenue-cogs,revenue_lines,output_contract_field,snake_case,1,hooks,hooks\useRevenueCogs.js,hooks\useRevenueCogs.js,256,object_key,downstream_contract_candidate
revenue-cogs,total_direct_costs,output_contract_field,snake_case,12,components | hooks | lib,components\recovery-summary\recoverySummaryWarningDetails.js | hooks\useBusinessModelling.js | hooks\useBusinessSummary.js | hooks\useRevenueCogs.js | hooks\useRevenueReality.js | lib\calculations\revenueRealityCalculations.js | lib\selectors\revenueCogsSelectors.js,components\recovery-summary\recoverySummaryWarningDetails.js,12,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
revenue-cogs,total_revenue,output_contract_field,snake_case,4,hooks | lib,hooks\useRevenueCogs.js | lib\selectors\revenueCogsSelectors.js,hooks\useRevenueCogs.js,254,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
revenue-reality,business_setup,output_contract_field,snake_case,1,hooks,hooks\useRevenueReality.js,hooks\useRevenueReality.js,21,snake_case_reference,downstream_contract_candidate
revenue-reality,business_type,output_contract_field,snake_case,6,hooks | lib,hooks\useRevenueReality.js | lib\calculations\revenueRealityCalculations.js,hooks\useRevenueReality.js,33,declaration | object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
revenue-reality,calculations,output_contract_field,plain,1,hooks,hooks\useRevenueReality.js,hooks\useRevenueReality.js,39,declaration,downstream_contract_candidate
revenue-reality,is_product_based,output_contract_field,snake_case,8,hooks | lib,hooks\useRevenueReality.js | lib\calculations\revenueRealityCalculations.js,hooks\useRevenueReality.js,48,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
revenue-reality,output_contract,output_contract_field,snake_case,5,hooks,hooks\useRevenueReality.js,hooks\useRevenueReality.js,21,output_contract_reference,downstream_contract_candidate
revenue-reality,total_revenue,output_contract_field,snake_case,6,components | hooks | lib,components\revenue-reality\RevenueRealityStatusStrip.jsx | hooks\useRevenueReality.js | lib\calculations\revenueRealityCalculations.js,components\revenue-reality\RevenueRealityStatusStrip.jsx,13,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate
unknown,annual_income,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,146,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,annual_perfect_text,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,145,object_key,downstream_contract_candidate | module_owner_review_required
unknown,annual_real_text,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,146,object_key,downstream_contract_candidate | module_owner_review_required
unknown,cost_pct,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,135,object_key,downstream_contract_candidate | module_owner_review_required
unknown,cost_value,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,131,object_key,downstream_contract_candidate | module_owner_review_required
unknown,crew_days,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,95,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,direct_cost,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,52,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,equivalent_rate,output_contract_field,snake_case,2,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,140,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,equivalent_rate_text,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,140,object_key,downstream_contract_candidate | module_owner_review_required
unknown,equivalent_rate_value,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,142,object_key,downstream_contract_candidate | module_owner_review_required
unknown,fill_percent,output_contract_field,snake_case,2,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,143,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,format_currency,output_contract_field,snake_case,8,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,56,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,format_hours,output_contract_field,snake_case,5,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,33,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,format_rate,output_contract_field,snake_case,9,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,22,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,headline_rate_pct,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,143,object_key,downstream_contract_candidate | module_owner_review_required
unknown,headline_rate_text,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,139,object_key,downstream_contract_candidate | module_owner_review_required
unknown,headline_rate_value,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,141,object_key,downstream_contract_candidate | module_owner_review_required
unknown,hours_per_person,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,91,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,implied_cost_per_person_per_hour,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,72,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,insight_text,output_contract_field,snake_case,2,lib,lib\calculations\quickStartCalculations.js | lib\selectors\quickStartSelectors.js,lib\calculations\quickStartCalculations.js,155,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate | module_owner_review_required
unknown,label,output_contract_field,plain,13,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,32,object_key,downstream_contract_candidate | module_owner_review_required
unknown,lost_rate_pct,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,144,object_key,downstream_contract_candidate | module_owner_review_required
unknown,m2_rate,output_contract_field,snake_case,2,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,25,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,mode_key,output_contract_field,snake_case,4,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,20,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,non_working_hours,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,37,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,output_contract,output_contract_field,snake_case,46,hooks | lib,hooks\useMaterials.js | hooks\useQuickStart.js | hooks\useRevenueSummary.js | hooks\useSquareMetreRate.js | lib\selectors\quickStartSelectors.js,hooks\useMaterials.js,59,output_contract_reference,appears_in_multiple_files | downstream_contract_candidate | module_owner_review_required
unknown,paid_hours_per_year,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,33,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,perfect_world_income,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,145,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,perfectly,output_contract_field,plain,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,145,object_key,downstream_contract_candidate | module_owner_review_required
unknown,primary_label,output_contract_field,snake_case,4,components | lib,components\quick-start\QuickStartStatusStrip.jsx | lib\selectors\quickStartSelectors.js,components\quick-start\QuickStartStatusStrip.jsx,7,declaration | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate | module_owner_review_required
unknown,primary_value,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,22,declaration,downstream_contract_candidate | module_owner_review_required
unknown,quick_start_state,output_contract_field,snake_case,4,hooks | lib,hooks\useQuickStart.js | lib\selectors\quickStartSelectors.js,hooks\useQuickStart.js,16,snake_case_reference,appears_in_multiple_files | downstream_contract_candidate | module_owner_review_required
unknown,rate_drop_amount,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,45,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,realistically,output_contract_field,plain,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,146,object_key,downstream_contract_candidate | module_owner_review_required
unknown,remaining_pct,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,137,object_key,downstream_contract_candidate | module_owner_review_required
unknown,remaining_value,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,133,object_key,downstream_contract_candidate | module_owner_review_required
unknown,sub_label,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,126,object_key,downstream_contract_candidate | module_owner_review_required
unknown,team_rate_per_hour,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,67,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,total_days,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,81,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,total_job_price,output_contract_field,snake_case,3,lib,lib\selectors\quickStartSelectors.js | lib\storage\quickStartStorage.js,lib\selectors\quickStartSelectors.js,85,object_key | snake_case_reference,multiple_roles_detected | appears_in_multiple_files | downstream_contract_candidate | module_owner_review_required
unknown,total_job_value,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,129,object_key,downstream_contract_candidate | module_owner_review_required
unknown,update_quick_start_field,output_contract_field,snake_case,3,hooks | lib,hooks\useQuickStart.js | lib\selectors\quickStartSelectors.js,hooks\useQuickStart.js,23,snake_case_reference,appears_in_multiple_files | downstream_contract_candidate | module_owner_review_required
unknown,value,output_contract_field,plain,14,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,33,object_key,downstream_contract_candidate | module_owner_review_required
unknown,weekly_buffer,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,56,snake_case_reference,downstream_contract_candidate | module_owner_review_required
unknown,working_hours,output_contract_field,snake_case,1,lib,lib\selectors\quickStartSelectors.js,lib\selectors\quickStartSelectors.js,41,snake_case_reference,downstream_contract_candidate | module_owner_review_required
